2019-10-31 22:14:50.182462,ETHUSDT,181.58,0.94,0.69,0.54,0.54,0.66
2019-10-31 22:15:20.590251,ETHUSDT,181.62,0.94,0.69,0.54,0.54,0.66
2019-10-31 22:15:51.106337,ETHUSDT,181.57,0.95,0.69,0.54,0.54,0.66
2019-10-31 22:16:21.722962,ETHUSDT,181.52,0.95,0.69,0.54,0.54,0.66
2019-10-31 22:16:52.341650,ETHUSDT,181.54,0.95,0.69,0.55,0.54,0.67
2019-10-31 22:17:22.958321,ETHUSDT,181.47,0.95,0.7,0.55,0.54,0.67
2019-10-31 22:17:53.348721,ETHUSDT,181.45,0.95,0.7,0.55,0.55,0.67
2019-10-31 22:18:23.887830,ETHUSDT,181.69,0.95,0.7,0.55,0.55,0.67
2019-10-31 22:18:54.403718,ETHUSDT,181.72,0.95,0.7,0.55,0.55,0.67
2019-10-31 22:19:25.020764,ETHUSDT,181.68,0.95,0.7,0.55,0.55,0.67
2019-10-31 22:19:55.510647,ETHUSDT,181.61,0.95,0.7,0.55,0.55,0.67
2019-10-31 22:20:26.051222,ETHUSDT,181.61,0.95,0.71,0.55,0.55,0.67
2019-10-31 22:20:56.668760,ETHUSDT,181.57,0.95,0.71,0.55,0.55,0.67
2019-10-31 22:21:27.184509,ETHUSDT,181.64,0.95,0.71,0.56,0.55,0.67
2019-10-31 22:21:57.801835,ETHUSDT,181.58,0.96,0.71,0.56,0.55,0.67
2019-10-31 22:22:28.419549,ETHUSDT,181.51,0.96,0.71,0.56,0.55,0.67
2019-10-31 22:22:59.037716,ETHUSDT,181.51,0.96,0.72,0.56,0.55,0.67
2019-10-31 22:23:29.531500,ETHUSDT,181.5,0.96,0.72,0.56,0.55,0.67
2019-10-31 22:23:59.966509,ETHUSDT,181.63,0.96,0.72,0.56,0.55,0.67
2019-10-31 22:24:30.583626,ETHUSDT,181.64,0.96,0.72,0.56,0.55,0.67
2019-10-31 22:25:01.200395,ETHUSDT,181.63,0.96,0.72,0.56,0.56,0.67
2019-10-31 22:25:31.614373,ETHUSDT,181.66,0.96,0.72,0.56,0.56,0.67
2019-10-31 22:26:02.232176,ETHUSDT,181.45,0.96,0.73,0.56,0.56,0.68
2019-10-31 22:26:32.850018,ETHUSDT,181.48,0.96,0.73,0.57,0.56,0.68
2019-10-31 22:27:03.466837,ETHUSDT,181.46,0.96,0.73,0.57,0.56,0.68
2019-10-31 22:27:33.982428,ETHUSDT,181.56,0.96,0.73,0.57,0.56,0.68
2019-10-31 22:28:04.600422,ETHUSDT,181.52,0.96,0.73,0.57,0.56,0.68
2019-10-31 22:28:35.218123,ETHUSDT,181.51,0.97,0.74,0.57,0.56,0.68
2019-10-31 22:29:05.733792,ETHUSDT,181.5,0.97,0.74,0.57,0.56,0.68
2019-10-31 22:29:36.249328,ETHUSDT,181.46,0.97,0.74,0.57,0.57,0.68
2019-10-31 22:30:06.867017,ETHUSDT,181.63,0.97,0.74,0.57,0.57,0.68
2019-10-31 22:30:37.484896,ETHUSDT,181.47,0.97,0.74,0.58,0.57,0.68
2019-10-31 22:31:08.107102,ETHUSDT,181.47,0.97,0.75,0.58,0.57,0.68
